       gpst                      B                   L                    H            E(m/s)    N(m/s)   U(m/s) SatNum   DOP
    343035.0000      36.674620     117.132902      92.000000   -0.0000    0.0300   -0.2500      11    0.7000
    343036.0000      36.674620     117.132902      92.000000    0.0400   -0.0300   -0.1100      11    0.7200
    343037.0000      36.674620     117.132902      92.000000   -0.0300   -0.0200    0.1000      11    0.7000
    343038.0000      36.674620     117.132902      92.000000    0.0100    0.0200   -0.1600      11    0.7000
    343039.0000      36.674620     117.132902      92.000000    0.0000    0.0200   -0.1000      11    0.7000
    343040.0000      36.674620     117.132902      92.000000    0.0100    0.0200   -0.1000      11    0.7000
    343041.0000      36.674620     117.132902      92.000000    0.0100    0.0300   -0.3700      11    0.7000
    343042.0000      36.674621     117.132903      92.000000    0.0200    0.0400   -0.2800      11    0.7400
    343043.0000      36.674621     117.132903      92.000000    0.0000    0.0400   -0.1300      11    0.7000
    343044.0000      36.674621     117.132903      92.000000    0.0300   -0.0100   -0.4300      11    0.7200
    343045.0000      36.674621     117.132903      92.000000    0.0200    0.0300   -0.1800      11    0.7000
    343046.0000      36.674621     117.132903      92.000000    0.0100    0.0100   -0.1500      11    0.7600
    343047.0000      36.674621     117.132903      91.000000    0.0300   -0.0000   -0.3200      11    0.7100
    343048.0000      36.674621     117.132903      91.000000   -0.0100    0.0100   -0.0900      11    0.7100
    343049.0000      36.674621     117.132903      91.000000    0.0000    0.0000    0.0500      11    0.7400
    343050.0000      36.674621     117.132903      91.000000   -0.0000    0.0100    0.0100      11    0.7400
    343051.0000      36.674621     117.132904      91.000000    0.0000   -0.0000    0.0200      11    0.7400
    343052.0000      36.674621     117.132903      92.000000   -0.0100    0.0400    0.2200      11    0.7400
    343053.0000      36.674621     117.132904      92.000000    0.0300   -0.0000   -0.0500      10    0.7400
    343054.0000      36.674621     117.132904      92.000000    0.0100   -0.0100   -0.0000      10    0.7300
    343055.0000      36.674621     117.132904      92.000000   -0.0200    0.0200    0.1400      10    0.7400
    343056.0000      36.674621     117.132904      92.000000    0.0100    0.0200   -0.1800      10    0.7400
    343057.0000      36.674621     117.132904      92.000000   -0.0000   -0.0400   -0.0700      10    0.7400
    343058.0000      36.674621     117.132904      92.000000   -0.0200    0.0100    0.0900      10    0.7600
    343059.0000      36.674622     117.132904      91.000000    0.0300    0.0100   -0.2000      10    0.7400
    343060.0000      36.674622     117.132904      91.000000    0.0200    0.0100   -0.1400      10    0.7600
    343061.0000      36.674622     117.132904      91.000000   -0.0100    0.0500    0.0300      10    0.7600
    343062.0000      36.674622     117.132904      91.000000   -0.0100    0.0200    0.0000      10    0.7400
    343063.0000      36.674622     117.132904      91.000000   -0.0100    0.0200    0.0300      10    0.7400
    343064.0000      36.674622     117.132904      91.000000   -0.0100    0.0200    0.0200      10    0.7400
    343065.0000      36.674622     117.132904      91.000000   -0.0100    0.0200    0.0200      10    0.7600
    343066.0000      36.674622     117.132904      91.000000   -0.0000    0.0200    0.0200      10    0.7400
    343067.0000      36.674622     117.132904      91.000000   -0.0300    0.0500    0.1700      10    0.7400
    343068.0000      36.674622     117.132904      91.000000   -0.0200    0.0300    0.1300      10    0.7200
    343069.0000      36.674623     117.132904      92.000000   -0.0500    0.0500    0.2300      10    0.7400
    343070.0000      36.674624     117.132904      92.000000   -0.0600    0.0600    0.3600      10    0.7300
    343071.0000      36.674624     117.132903      92.000000   -0.0200    0.0100   -0.0200      10    0.7600
    343072.0000      36.674624     117.132903      92.000000   -0.0100    0.0300    0.0400      10    0.7100
    343073.0000      36.674624     117.132903      92.000000   -0.0200    0.0200    0.2100      10    0.7100
    343074.0000      36.674625     117.132903      92.000000    0.0100    0.0200   -0.0700      10    0.7100
    343075.0000      36.674625     117.132903      92.000000    0.0100    0.0100    0.0700      10    0.7100
    343076.0000      36.674625     117.132903      92.000000   -0.0100    0.0200    0.0500      10    0.7100
    343077.0000      36.674625     117.132904      92.000000    0.0400   -0.0300   -0.2100      10    0.7100
    343078.0000      36.674625     117.132904      92.000000   -0.0000    0.0600   -0.1100      10    0.7000
    343079.0000      36.674625     117.132904      92.000000   -0.0100    0.0300   -0.1300      10    0.7100
    343080.0000      36.674626     117.132903      92.000000   -0.0400    0.0300    0.2200      10    0.7100
    343081.0000      36.674627     117.132902      93.000000   -0.0800    0.0900    0.5800      10    0.7400
    343082.0000      36.674628     117.132901      93.000000   -0.0900    0.0900    0.6500      11    0.6700
    343083.0000      36.674628     117.132901      93.000000   -0.0500    0.0200    0.1400      10    0.7000
    343084.0000      36.674628     117.132901      93.000000   -0.0200    0.0100    0.1300      10    0.7000
    343085.0000      36.674628     117.132901      93.000000   -0.0400   -0.0000    0.0700      10    0.6700
    343086.0000      36.674628     117.132901      93.000000   -0.0100    0.0400   -0.1100      11    0.6700
    343087.0000      36.674628     117.132901      93.000000   -0.0000    0.0000    0.0000      10    0.7000
    343088.0000      36.674628     117.132901      93.000000    0.0100    0.0100    0.0100      10    0.7000
    343089.0000      36.674628     117.132901      93.000000   -0.0000    0.0100   -0.1400      10    0.7000
    343090.0000      36.674629     117.132901      93.000000    0.0200   -0.0100   -0.0700      10    0.7000
    343091.0000      36.674629     117.132901      93.000000    0.0200   -0.0300   -0.0500      10    0.7500
    343092.0000      36.674629     117.132901      93.000000    0.0000    0.0400   -0.1700      11    0.7500
    343093.0000      36.674629     117.132901      93.000000    0.0300   -0.0000   -0.1000      11    0.7900
    343094.0000      36.674629     117.132901      93.000000   -0.0000   -0.0100   -0.0600      11    0.7900
    343095.0000      36.674629     117.132901      93.000000   -0.0200    0.0400   -0.0500      11    0.7800
    343096.0000      36.674629     117.132901      93.000000   -0.0000    0.0200   -0.0400      11    0.7500
    343097.0000      36.674629     117.132901      93.000000    0.0000    0.0000   -0.0000      11    0.8400
    343098.0000      36.674629     117.132901      93.000000    0.0000    0.0100   -0.0000      11    0.7600
    343099.0000      36.674629     117.132901      93.000000    0.0100   -0.0000    0.0800      11    0.7300
    343100.0000      36.674629     117.132901      94.000000   -0.0200    0.0400    0.3000      11    0.7600
    343101.0000      36.674630     117.132900      94.000000   -0.0200    0.0400    0.2200      11    0.7600
    343102.0000      36.674630     117.132900      94.000000   -0.0200    0.0300    0.2200      11    0.7600
    343103.0000      36.674631     117.132899      94.000000   -0.0500    0.0600    0.3500      11    0.7300
    343104.0000      36.674631     117.132899      95.000000   -0.0400    0.0400    0.2600      11    0.7300
    343105.0000      36.674632     117.132899      95.000000    0.0100   -0.0400    0.0800      11    0.7300
    343106.0000      36.674631     117.132899      95.000000   -0.0000   -0.0100    0.1000      11    0.7300
    343107.0000      36.674631     117.132899      95.000000    0.0200   -0.0400   -0.1600      11    0.7300
    343108.0000      36.674631     117.132899      95.000000    0.0100   -0.0300   -0.1200      11    0.7300
    343109.0000      36.674630     117.132899      95.000000   -0.0100    0.0100    0.0000      11    0.7700
    343110.0000      36.674630     117.132899      95.000000   -0.0000    0.0100   -0.0400      11    0.7900
    343111.0000      36.674630     117.132899      95.000000   -0.0100    0.0200   -0.0100      11    0.6800
    343112.0000      36.674630     117.132899      95.000000   -0.0100    0.0100   -0.0200      11    0.7500
    343113.0000      36.674630     117.132899      95.000000    0.0100   -0.0200   -0.2500      11    0.7300
    343114.0000      36.674630     117.132899      95.000000    0.0200   -0.0100   -0.1900      11    0.7600
    343115.0000      36.674630     117.132899      95.000000    0.0200   -0.0200   -0.1800      11    0.8000
    343116.0000      36.674630     117.132899      94.000000    0.0600   -0.0300   -0.4700      11    0.6900
    343117.0000      36.674629     117.132900      94.000000    0.0500   -0.0600   -0.3000      11    0.7300
    343118.0000      36.674629     117.132900      94.000000    0.0100   -0.0200   -0.0700      11    0.7300
    343119.0000      36.674629     117.132900      94.000000    0.0300   -0.0000   -0.2400      11    0.7700
    343120.0000      36.674629     117.132901      94.000000    0.0300   -0.0100   -0.1900      11    0.7700
    343121.0000      36.674629     117.132900      94.000000    0.0200   -0.0100   -0.1800      11    0.7300
    343122.0000      36.674629     117.132901      94.000000    0.0200   -0.0100   -0.3900      11    0.7700
    343123.0000      36.674629     117.132901      93.000000    0.0300    0.0200   -0.2300      11    0.7300
    343124.0000      36.674629     117.132901      93.000000    0.0400    0.0200   -0.0700      11    0.7700
    343124.0000      36.674629     117.132901      93.000000    0.0400    0.0200   -0.0700      11    0.7700
    343125.0000      36.674629     117.132901      93.000000    0.0400   -0.0900   -0.3700      11    0.7500
    343126.0000      36.674628     117.132902      93.000000    0.0300   -0.0700   -0.2800      11    0.7500
    343127.0000      36.674627     117.132902      92.000000    0.0200   -0.0500   -0.2600      11    0.7500
    343128.0000      36.674627     117.132903      92.000000    0.0500    0.0100   -0.4300      11    0.7900
    343129.0000      36.674627     117.132904      92.000000    0.0500   -0.0200   -0.3700      11    0.7500
    343130.0000      36.674627     117.132904      92.000000    0.0100    0.0400   -0.1000      11    0.7500
    343131.0000      36.674627     117.132904      92.000000    0.0100    0.0200   -0.1400      11    0.7500
    343132.0000      36.674627     117.132904      92.000000    0.0100    0.0100   -0.1200      11    0.7900
    343133.0000      36.674627     117.132904      92.000000    0.0100    0.0000   -0.1200      11    0.7500
    343134.0000      36.674627     117.132904      92.000000    0.0100    0.0000   -0.1100      11    0.7500
    343135.0000      36.674627     117.132904      92.000000    0.0100    0.0000   -0.1100      11    0.6800
    343136.0000      36.674627     117.132903      92.000000   -0.0500    0.0600    0.2200      11    0.7100
    343137.0000      36.674627     117.132903      92.000000    0.0000   -0.0100   -0.0500      11    0.7400
    343138.0000      36.674627     117.132903      92.000000    0.0000   -0.0100   -0.0100      11    0.7900
